,item_id,item_name,developer,user_id,playtime_forever,recommend,sentiment_score,posted_year,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting
901223,248820,Risk of Rain,"Hopoo Games, LLC",WeBarePandaBears,100,True,2,2014,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891704,224600,Defiance,"Trion Worlds, Inc.",76561198083103692,32,True,2,2014,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1065888,248570,Toribash,Nabi Studios,julezislive,92,True,2,2014,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890144,230410,Warframe,Digital Extremes,HuskyWaffle,11,True,0,2013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773491,263620,Mitsurugi Kamui Hikae,Zenith Blue,liam_roche,41,True,2,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674438,243220,FRACT OSC,Phosfiend Systems,ShadowKnight332,86,True,2,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304575,130,Half-Life: Blue Shift,Gearbox Software,maddoxx789,7,True,2,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413967,319560,Reprisal Universe,electrolyte,jdeb9,2,True,2,2014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776782,260410,Get Off My Lawn!,Digital Leisure Inc.,Raixin,2,True,2,2015,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276012,50300,Spec Ops: The Line,Yager Development,leighjam,28,True,2,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
971573,264200,One Finger Death Punch,Silver Dollar Games,HotDogKid47,22,True,2,2014,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724659,385590,Lethal RPG: War,EyeSpyda Games,76561198045455281,69,True,2,2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878165,201570,Really Big Sky,Boss Baddie,FukBichesMaekMunni,3,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460842,300300,Ichi,Stolen Couch Games,kayne110,2,True,2,2014,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829972,223710,Cry of Fear,Team Psykskallar,76561198085432440,24,True,2,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
983422,420,Half-Life 2: Episode Two,Valve,76561197971402201,40,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626690,282070,This War of Mine,11 bit studios,76561198072559414,31,False,2,2015,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27675,253980,Enclave,Starbreeze,SakifX9,55,True,2,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131982,320,Half-Life 2: Deathmatch,Valve,76561198018059901,6,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049887,207140,SpeedRunners,DoubleDutch Games,76561198080644400,96,True,0,2014,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1132799,228760,TrackMania² Canyon,Nadeo,76561198076721590,24,True,2,2015,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
839719,224600,Defiance,"Trion Worlds, Inc.",Kael_Lee,82,True,2,2015,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1159757,355180,Codename CURE,Hoobalugalar_X,76561198065425354,32,True,2,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781319,80200,Fate of the World,Red Redemption,munkii,11,False,2,2014,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531325,130,Half-Life: Blue Shift,Gearbox Software,HeyItsWill,26,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219092,221640,Super Hexagon,Terry Cavanagh,sven8910,2,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068144,207250,Cubemen,3 Sprockets,76561198081822083,23,True,2,2013,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266348,265930,Goat Simulator,Coffee Stain Studios,damo4lyf,35,True,2,2014,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181671,429680,Spellweaver,Dream Reactor,76561198077366241,18,False,2,2014,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105334,278360,A Story About My Uncle,Gone North Games,comcozzolino01,59,False,0,2015,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1117784,48000,LIMBO,Playdead,rekkler,8,True,2,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
848797,230410,Warframe,Digital Extremes,76561198083753468,40,True,2,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770279,329490,Phantom Breaker: Battle Grounds,MAGES. Inc.,76561198072436582,65,False,0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030487,550,Left 4 Dead 2,Valve,76561198076683773,76,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608739,204080,The Showdown Effect,Arrowhead Game Studios,SirTrollbuscus,38,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446961,431240,Golf With Your Friends,Blacklight Interactive,atomiclukai,3,True,2,2014,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
361468,80,Counter-Strike: Condition Zero,Valve,diegoenoisfunksumare,1,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607536,9480,Saints Row 2,Volition,mtmoss,15,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29495,270550,Yet Another Zombie Defense,Awesome Games Studio,76561198060787863,25,True,0,2014,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952250,550,Left 4 Dead 2,Valve,snakeapple,48,False,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760759,319510,Five Nights at Freddy's,Scott Cawthon,76561198092999858,38,True,2,2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447530,292390,Realms of the Haunting,Gremlin Interactive,archy18,80,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449196,44200,Galcon Fusion,"Hassey Enterprises, Inc.",Griffsta,24,False,2,2014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755084,58570,The Next BIG Thing,Pendulo Studios,76561198046906455,90,True,2,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
574076,210770,Sanctum 2,Coffee Stain Studios,gonzomeister,43,True,0,2014,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868560,219150,Hotline Miami,Dennaton Games,randomnes,64,True,2,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781000,247240,Volgarr the Viking,Crazy Viking Studios,syntheticflyingfox,17,True,2,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
433962,3830,Psychonauts,Double Fine Productions,darkn64,100,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810941,248570,Toribash,Nabi Studios,ky239,23,True,2,2015,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752745,307170,Borealis,,mayaismywife,35,True,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657980,253650,Sparkle 2 Evo,,JyizerHD,4,True,2,2014,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148015,211400,Deadlight,"Tequila Works, S.L.",haydenmaier1993,95,True,2,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603439,226560,Escape Dead Island,Fatshark,L4MZBOO_DoniDass1112,68,True,2,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
618834,9480,Saints Row 2,Volition,76561198066299320,67,True,2,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619983,20,Team Fortress Classic,Valve,76561198095748015,25,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354536,46500,Syberia,Microids,Snickerbones,8,True,2,2014,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
695278,409510,Genesis Online,Shumkov Dmitriy,rollhack,1,True,2,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007141,296470,Mount Your Friends,Stegersaurus Software Inc.,luaenrike,74,True,2,2015,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901787,319510,Five Nights at Freddy's,Scott Cawthon,76561198062544523,36,True,2,2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130463,300380,Road Redemption,"Pixel Dash Studios, EQgames",NrGBuffalo,31,True,2,2014,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
404880,335240,Transformice,Atelier 801,dzakuan,9,False,0,2014,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54834,108710,Alan Wake,Remedy Entertainment,76561198076696353,19,True,2,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1065443,209870,Blacklight: Retribution,Hardsuit Labs,76561198085936560,6,True,2,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261442,95300,Capsized,Alientrap,MXKiN,46,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435875,335240,Transformice,Atelier 801,TUN1342,10,True,0,2015,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
621295,314240,RPG Tycoon,Skatanic Studios,Warrfoxx,62,True,2,2012,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
749258,55230,Saints Row: The Third,Volition,StrayaCunnys,12,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122725,234710,Poker Night 2,Telltale Games,ShrikeShrikeShrikeShrikeShrike,2,True,2,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526080,200710,Torchlight II,Runic Games,76561198048139650,4,True,2,2014,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
674439,243220,FRACT OSC,Phosfiend Systems,ShadowKnight332,86,True,2,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579718,242880,"Sir, You Are Being Hunted",Big Robot Ltd,76561198046976160,18,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545875,390730,Sora,Orange_Juice,some_sorta_pie,49,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203884,22300,Fallout 3,Bethesda Game Studios,technical_derpiculties,9,True,0,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208247,64000,Men of War: Assault Squad,Digitalmindsoft,KinkyBird,76,True,2,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365223,220,Half-Life 2,Valve,Kebabsaregood,91,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994106,299360,Block N Load,"Jagex,Artplant",EnvyMan35,24,True,2,2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300758,241260,Sherlock Holmes: Crimes and Punishments,Frogwares,mgooisu,24,False,0,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1188101,406210,Over the Dream,,mizi,22,True,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544127,214700,Thirty Flights of Loving,Blendo Games,Lunaii,41,True,2,2014,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1139908,243450,Urban Trial Freestyle,Tate Multimedia,154352,47,True,2,2014,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
552542,302380,Floating Point,Suspicious Developments,Evan950,8,True,2,2014,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7882,219200,Droid Assault,Puppygames,maplemage,75,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118238,221260,Little Inferno,Tomorrow Corporation,kodell,19,False,0,2013,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
907413,33910,Arma 2,Bohemia Interactive,NiceAhTNT,14,True,2,2014,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073780,343360,Particula,Microblast Games,76561198098624076,46,True,2,2015,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807369,264140,Pixel Piracy,Vitali Kirpu,Quarity,28,False,2,2013,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
688516,70120,Hacker Evolution Duality,exosyphen studios,redfacedpyro,2,True,2,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208050,236110,Dungeon Defenders II,Trendy Entertainment,qwertysmosh,19,True,2,2015,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003505,400,Portal,Valve,76561198115944716,10,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922139,262410,World of Guns: Gun Disassembly,Noble Empire Corp.,AeiouLmao,45,False,2,2014,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008548,223510,Miasmata,IonFx,iLaGGaH,50,True,2,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164015,1640,Disciples II: Gallean's Return,Strategy First,heyitissantooo,12,True,2,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454302,214770,Guacamelee! Gold Edition,DrinkBox Studios,76561197970580235,22,True,2,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1068891,384360,Fingered,"Edmund McMillen,James Id",gabbler123,25,True,2,2015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831613,6860,Hitman: Blood Money,Io-Interactive A/S,MurctehGr8,67,True,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954822,408990,Timber and Stone,"Games by Robert, LLC",76561198001160024,59,True,2,2015,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
179622,58200,Jolly Rover,Brawsome,76561197981203305,41,True,2,2014,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1156896,205730,Insanely Twisted Shadow Planet,Shadow Planet Productions,76561198041472663,80,True,2,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1070358,264540,Platformines,Magiko Gaming,zomethingelses,36,True,2,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89822,252370,The Shivah,,agret,47,True,2,2010,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
954558,420,Half-Life 2: Episode Two,Valve,76561198018908514,1,True,2,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524969,389570,Mitos.is: The Game,Freakinware Studios,Letachal,4,True,2,2012,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578114,311340,METAL GEAR SOLID V: GROUND ZEROES,Kojima Productions,76561198010391123,68,True,2,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138432,92800,SpaceChem,Zachtronics,triangleman,6,True,0,2012,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538877,317360,Double Action: Boogaloo,Double Action Factory,UZS,92,True,2,2015,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792158,342980,Destination Sol,MovingBlocks,M_D_,21,True,2,2015,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527272,380,Half-Life 2: Episode One,Valve,ungstein,26,False,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746990,33910,Arma 2,Bohemia Interactive,LynkHD,76,True,2,2015,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602287,356670,Spooky's Jump Scare Mansion,Lag Studios,icereece,12,True,2,2014,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
972635,270370,Lambda Wars Beta,Vortal Storm,76561198057970914,18,True,2,2015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568960,9200,RAGE,id Software,76561198069644815,29,False,0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758720,270550,Yet Another Zombie Defense,Awesome Games Studio,76561198069679264,4,True,2,2014,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046687,312990,The Expendabros,Free Lives,1343534566,10,True,2,2014,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
469451,251690,Speedball 2 HD,Vivid Games,76561198034319577,5,True,2,2011,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191209,227300,Euro Truck Simulator 2,SCS Software,changook,57,True,2,2013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169685,234390,Teleglitch: Die More Edition,Test3 Projects,DieMadchenschanderin,60,False,0,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166886,358400,Shadow Warrior (Classic),3D Realms (Apogee Software),rokudoan,3,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795470,219340,The Banner Saga: Factions,Stoic,heavykiinthesandvichborn,1,True,2,2014,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115749,221910,The Stanley Parable,Galactic Cafe,Joshieboy2811,38,True,2,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1058011,340,Half-Life 2: Lost Coast,Valve,Jozav,42,True,2,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263722,273110,Counter-Strike Nexon: Zombies,Nexon,76561198014530333,3,True,2,2013,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
563130,22000,World of Goo,2D BOY,76561198059109180,32,True,2,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508421,215530,The Incredible Adventures of Van Helsing,NeocoreGames,76561198083711394,55,True,0,2014,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
734114,346900,AdVenture Capitalist,Hyper Hippo Games,Obvious_Failure,85,True,2,2014,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236823,211280,Primal Fears,DnS Development,76561197964753680,23,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726595,397340,SimplePlanes,"Jundroo, LLC",jj44556,43,False,0,2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858601,241540,State of Decay,Undead Labs,haato,28,True,2,2015,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025963,356670,Spooky's Jump Scare Mansion,Lag Studios,76561198065340769,7,True,2,2014,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
862856,274190,Broforce,Free Lives,nugyflex,18,True,2,2014,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
472,217140,Rise of the Triad,Interceptor Entertainment,saint556,36,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252394,214770,Guacamelee! Gold Edition,DrinkBox Studios,Mutro,15,True,2,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1104236,313120,Stranded Deep,Beam Team Games,76561198071238400,79,True,2,2013,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
978847,400240,The Deer,"Fabio Ferrara,Giulia Airoldi",FaZeWeaver,1,True,2,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1103022,33930,Arma 2: Operation Arrowhead,Bohemia Interactive,Kazuksta,81,True,2,2015,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85528,301360,Kill Fun Yeah,Arctic Anteater,76561198045884541,3,True,2,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135696,285160,LEGO® The Hobbit™,"Traveller's Tales,Feral Interactive (Mac)",Wolffeeder,76,False,0,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1037197,244930,SNOW,Poppermost Productions,76561198061650490,49,True,2,2013,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
490723,65930,The Bureau: XCOM Declassified,2K Marin,dragonlore23,37,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007,442080,Riders of Icarus,WeMade,yellomit2k,93,True,2,2012,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
378111,8190,Just Cause 2,Avalanche Studios,76561198032586095,1,True,2,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
379292,238430,Contagion,"Monochrome, Inc",topkeklord7,40,True,2,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
471983,265930,Goat Simulator,Coffee Stain Studios,76561198074464808,35,True,2,2014,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93109,41800,Gratuitous Space Battles,Positech Games,Azzanation,7,True,2,2015,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590842,6600,Bullet Candy,R C Knight,ambosse,6,True,0,2015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48911,238320,Outlast,Red Barrels,groggubus,11,True,0,2012,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
352160,396890,Gridworld,DopplerFrog,evcentric,5,True,2,2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957086,218680,Scribblenauts Unlimited,5th Cell Media,Thatcola,41,True,2,2014,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220894,252490,Rust,Facepunch Studios,76561197972609650,52,False,0,2015,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
264745,248650,Draw a Stickman: EPIC,Hitcents,xJerkensteinx,2,True,2,2014,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
988367,441870,OutDrive,Denver Productions,logokas,18,True,2,2011,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1203414,220200,Kerbal Space Program,Squad,76561198091006606,71,True,2,2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83010,287980,Mini Metro,Dinosaur Polo Club,TheMoustacheRider,76,True,0,2013,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209700,394600,Mighty Gunvolt,"INTI CREATES CO., LTD.",SuckyEngyKang3000,11,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90343,247310,Gravi,Hashbang Games,agret,75,False,0,2014,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1192,400,Portal,Valve,saint556,1,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600346,215470,Primal Carnage,Lukewarm Media,jarvisnumbanine,43,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559321,63700,BIT.TRIP BEAT,Gaijin Games,scream21,60,True,2,2014,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178466,245470,Democracy 3,Positech Games,Strider95,13,True,2,2014,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158488,340460,Spartans Vs Zombies Defense,YFC games,ventrids,15,True,2,2014,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972065,130,Half-Life: Blue Shift,Gearbox Software,Deus_VuIt,14,True,0,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357789,236090,Dust: An Elysian Tail,Humble Hearts LLC,76561198040183690,47,False,2,2015,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
902788,248630,Kingdoms Rise,Flyleap Studios Pty. Ltd.,exLightning,79,True,2,2014,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1212400,379720,DOOM,id Software,Death159951,70,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230759,400,Portal,Valve,Ranneko,97,True,2,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764976,225840,Sven Co-op,Sven Co-op Team,SpExXkRiWestPacIsDeadLongLive,3,True,0,2015,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
